source,source_url,job_title,company_name,location,posting_date,full_text
servicetitan,https://servicetitan.wd1.myworkdayjobs.com/ServiceTitan/job/Yerevan-Armenia/Senior-Facilities-Specialist_JR114320,Senior Facilities Specialist,ServiceTitan,"Yerevan, Armenia",,"locations
Yerevan, Armenia
time type
Full time
posted on
Posted 3 Days Ago
job requisition id
JR114320
Ready to be a Titan?
As the Senior Facilities Specialist, you will take end-to-end ownership of facilities operations for ServiceTitan’s Armenia office. This is a high-impact, high-autonomy role: you will own the “how” of keeping our workspace running at its best, with an Associate Facilities team member supporting on execution. The ideal candidate is a seasoned facilities professional with a strong ownership mindset, sharp analytical skills, and the ability to manage complex vendor relationships and large-scale projects independently. You should be comfortable driving change, holding stakeholders accountable, and serving as a trusted partner to leadership.
What you’ll do:
Facilities Operations & Space Management —
Own the daily operations of the Armenia office, including space planning, workspace setup, office relocations, WFH/WFO team distribution, and building infrastructure (HVAC, electrical, plumbing, cleaning, security, parking). Ensure all workspace needs are met to promote productivity and comfort.
Health, Safety & Emergency Response —
Ensure full compliance with health and safety regulations through regular audits and updated protocols. Develop and maintain emergency response plans, conduct drills, organize first aid training, and act as the primary point of contact during facility emergencies.
Vendor & Stakeholder Management —
Manage outsourced vendors, landlords, maintenance providers, and service contractors. Negotiate contracts, monitor SLAs, and ensure cost-effectiveness across the full vendor lifecycle.
Project Execution & Procurement —
Handle facilities projects end-to-end: inventory management, gap analysis, needs assessment, procurement, contract negotiation, vendor accounting, and delivery.
Budget, Data & Process Improvement —
Manage facilities budgets, track inventory, and analyze operational data to drive data-driven decisions. Champion process improvements, including automation and scalable tools, to increase efficiency across the function.
What you’ll bring:
Proven experience managing facilities for large-scale offices, with the ability to scale operations as the site grows.
3–4 years of experience in facilities management, office operations, or a related field.
In-depth knowledge of facility maintenance (HVAC, electrical, plumbing, safety protocols) and local compliance regulations.
Strong vendor management skills, including contract negotiation, SLA monitoring, and stakeholder accountability. Primary vendors will be Armenian-based.
Analytical and financial rigor for budgeting, inventory tracking, order planning, and contract management.
Ownership mindset — ability to operate as the single accountable owner of the facilities scope with minimal day-to-day oversight from leadership.
Demonstrated interest in process improvement, automation, AI tools, and managing multiple large projects simultaneously.
Proficiency in emergency response and crisis management procedures.
Strong communication and influence skills — comfortable pushing vendors and cross-functional partners toward results.
Proficiency in Google Workspace (Sheets, Docs, Forms, Slides, Calendar).
Fluency in Armenian and English.
Flexibility to work late shifts (up to 9 PM) based on operational needs.
‎
Be Human With Us:
Being human isn’t about checking every box on a list. It’s about the experiences we have, people we meet, and the perspectives we share. So, if you have the skills but are hesitant to apply because of your background, apply anyway. We need amazing people like you to help us challenge the conventional and think differently about the problems that we’re solving. We’re in this together. Come be human, with us.
Use of AI Technology:
We use technology, including automated and AI-assisted tools, to support certain aspects of our recruitment process. These tools are designed to improve efficiency and enhance the candidate experience. AI tools are not used to make hiring decisions; all hiring decisions are made by our hiring teams.
What We Offer:
When you join our team, you’re not just accepting a job. You’re making a career move. Here’s how we’ll support you in doing some of the most impactful work of your career:
Flextime, recognition, and support for autonomous work:
Flexible time off with ample learning and development opportunities to continue growing your career. We offer a comprehensive onboarding program, leadership training for Titans at all levels, and other programs and events. Great work is rewarded through Bonusly, peer-nominated awards, and more.
Holistic health and wellness benefits:
Company-paid medical, dental, and vision (available to employees and their dependents day 1), parent and siblings’ insurance, wellness benefit, office massage, etc.
Support for Titans at all stages of life
: Parental leave and support, financial planning tools, Employee Assistance Program services, and more.
At ServiceTitan, we celebrate individuality and uniqueness. We believe that the convergence of fresh perspectives and experiences from all walks of life is what makes our product and culture so great. We strongly encourage people from underrepresented groups to apply. We do not discriminate against employees based on race, color, religion, sex, national origin, gender identity or expression, age, disability, pregnancy (including childbirth, breastfeeding, or related medical condition), genetic information, protected military or veteran status, sexual orientation, or any other characteristic protected by applicable federal, state or local laws."
servicetitan,https://servicetitan.wd1.myworkdayjobs.com/ServiceTitan/job/Yerevan-Armenia/Customer-Success-Manager_JR114288,Customer Success Manager,ServiceTitan,"Yerevan, Armenia",,"locations
Yerevan, Armenia
time type
Full time
posted on
Posted 3 Days Ago
job requisition id
JR114288
Ready to be a Titan?
As a CSM Team Customer Success Manager, you play a crucial role in ensuring our customers’ success and satisfaction. You’ll be responsible for building strong relationships with our customers, understanding their needs, and empowering them to set big goals with ServiceTitan as the ultimate tool to achieve the extraordinary in their business.
You will serve as the preferred CSM to a designated list of customers assigned to the CSM Team and partner with these customers to optimize their use of ServiceTitan to drive business results. In doing so you will be a key driver ensuring retention and growth of ServiceTitan’s revenue. You will interact with these customers both as their success point of contact and by leveraging tools to consistently engage in proactive touchpoints to continue pacing their journey with ServiceTitan.
As a member of the CSM Team, you will be passionate about delivering customer transformations and answering questions like:
What’s the most valuable transformation I can offer my customer?
What’s the fastest way I can deliver that value to them?
How can my communication make their life easier?
How can I build a long-term relationship with them and truly make them feel at home with the ServiceTitan family?
What you'll do:
Account Ownership: Act as a  “preferred CSM” to approximately 100 accounts assigned to CSM Team, serving as the main point of contact for the customer, our executive team, and any internal partners regarding these accounts
Relationship Management: commit to exceeding customer expectations, maintain long-term, senior-level relationships with your account’s POCs, take ownership of challenging customer situations, manage them effectively, and see them through to resolution
Drive Value and ROI: guide customers to maximize their business through an intimate understanding of the ServiceTitan platform, with the ability to resolve complex  issues and create comprehensive, customer-facing value plans to demonstrate ROI of ServiceTitan to key stakeholders
Reactive Engagement: act as the primary point of contact for customer inquiries and issues, working closely with internal teams to drive timely resolutions
Proactive Engagement: Proactively reach out to customers through phone calls and written communication to understand their goals, and roadblocks, and ensure their needs are met Utilize reactive and proactive outreach in addition to developing strategies to work with and speak to all customers in your care on a regular cadence
Data Analysis: Utilize data to track customer success metrics and leverage user engagement data to design targeted campaigns that proactively engage with customers who are not utilizing key features of ServiceTitan vital to achieving their desired outcomes  (digital success campaigns, remote workshops, proactive customer calls, etc.)
Mitigate Escalations and Churn Risk: Monitor account health and flag risk behaviors to engage with customers proactively before escalations or churn risks arise in addition to owning and defusing challenging customer situations, should they arise,  turning them into an opportunity for positive outcomes and increased customer loyalty
Facilitate Resolutions: Approach all customer interactions with a positive, can-do attitude, identify customer pain points, and work with cross-functional teams to provide effective solutions,
Provide Product Training: Provide training and guidance to customers, ensuring they utilize our software effectively, drive customer engagement in webinars, ember, spark or community
Create Promoters: Seek ways to improve customer satisfaction and raise customer advocacy (NPS), by finding new ways to continuously improve our customers’ experience, both in the use of our product and through improved internal processes
Project Management: break down complex issues and stay highly organized in managing customer accounts, ensure timely follow-ups, and document interactions
Gross Revenue Retention: Monitor customer usage and engage in renewal discussions (both core and pro products) to ensure long-term satisfaction, and account retention and maximize up-selling and cross-selling opportunities
Feedback Collection: Gather and relay customer feedback to the product and development teams for continuous improvement.
Customer Loyalty: Identify opportunities for customer advocacy, such as success stories, the torch network, and referrals.
What you'll bring:
2+ years in customer-facing roles, customer success/account management, and/or sales experience preferred
A customer value, ROI, and business outcome-driven mindset
Skills in product training, and comfortable “re-re-selling” the customer on ServiceTitan
Strong de-escalation and problem-solving skills.
Highly skilled in written and verbal communication
Proven ability to multi-task and manage multiple projects at a time with strong attention to detail
Self-starter that thrives in an entrepreneurial, fast-paced environment with the demonstrated capacity to lead, motivate and work well with others
Quick thinking, fast learning, and solution-oriented, with an ability to think outside the box and see things through to resolution
Self-motivated and able to work effectively in a remote setting
Highly organized and detail-oriented
Project management skills and experience are a plus.
Exceptional organizational and time management skills
Empathetic with a customer-focused approach
Passion for phone-based customer interactions
Preferred Skills and Experience
Project management
Sales
Data or Business performance analytics
Operational use of SalesForce, Gainsight, and Tableau
Highly proficient in ServiceTitan workflows and best practices
Able to work PST/MST hours
When you will work: Mon-Fri 4Pm - 1Am (Armenia)
Be Human With Us:
Being human isn’t about checking every box on a list. It’s about the experiences we have, people we meet, and the perspectives we share. So, if you have the skills but are hesitant to apply because of your background, apply anyway. We need amazing people like you to help us challenge the conventional and think differently about the problems that we’re solving. We’re in this together. Come be human, with us.
Use of AI Technology:
We use technology, including automated and AI-assisted tools, to support certain aspects of our recruitment process. These tools are designed to improve efficiency and enhance the candidate experience. AI tools are not used to make hiring decisions; all hiring decisions are made by our hiring teams.
What We Offer:
When you join our team, you’re not just accepting a job. You’re making a career move. Here’s how we’ll support you in doing some of the most impactful work of your career:
Flextime, recognition, and support for autonomous work:
Flexible time off with ample learning and development opportunities to continue growing your career. We offer a comprehensive onboarding program, leadership training for Titans at all levels, and other programs and events. Great work is rewarded through Bonusly, peer-nominated awards, and more.
Holistic health and wellness benefits:
Company-paid medical, dental, and vision (available to employees and their dependents day 1), parent and siblings’ insurance, wellness benefit, office massage, etc.
Support for Titans at all stages of life
: Parental leave and support, financial planning tools, Employee Assistance Program services, and more.
At ServiceTitan, we celebrate individuality and uniqueness. We believe that the convergence of fresh perspectives and experiences from all walks of life is what makes our product and culture so great. We strongly encourage people from underrepresented groups to apply. We do not discriminate against employees based on race, color, religion, sex, national origin, gender identity or expression, age, disability, pregnancy (including childbirth, breastfeeding, or related medical condition), genetic information, protected military or veteran status, sexual orientation, or any other characteristic protected by applicable federal, state or local laws."
servicetitan,https://servicetitan.wd1.myworkdayjobs.com/ServiceTitan/job/Yerevan-Armenia/Associate-Data-Quality-Analyst_JR113599,Associate Data Quality Analyst,ServiceTitan,"Yerevan, Armenia",,"locations
Yerevan, Armenia
time type
Full time
posted on
Posted 4 Days Ago
job requisition id
JR113599
Ready to be a Titan?
ServiceTitan is looking for a Data Quality Analyst to join our Data Engineering department. Strong candidates will have basic knowledge of the SQL server, TSQL,  and ETL operations in addition to strong analytical and critical thinking skills. The most critical portion of the role is deconstructing and re-interpreting databases from other software to translate them into our database. It also includes support of existing, and development of new automated import methods. The candidate will work closely with cross departmental resources to ensure on time delivery of transferred data for customers adoption of ServiceTitan.
The Data Quality Analyst will receive projects and deadlines from the Data Engineering or Implementation Departments. The ability to own tasks, clearly communicate requirements, delays, completion and prioritize a constantly shifting schedule of deadlines is paramount.
The candidate will sometimes work directly with a customer when evaluating new software to review the data in its source software, present cleanups to the larger data team and work cross functionally between client, data engineer, and Onboarder.
This work is highly critical to our implementation process and in reducing overall data migration time. It is the lynchpin of the sales and onboarding process. Data concerns are a blocker for most of our customers, so delivering high quality, highly accurate transfers is absolutely crucial and greatly appreciated by both our customers and our company.
What you'll do:
Manage a wide variety of tasks with shifting priorities and tight deadlines
Clearly communicate project status’ and updates with internal and external clients in a timely manner for successful delivery.
Find and employ methods for transferring sources of data we have not previously encountered
Evaluate and understand database structures and interpret them into ServiceTitan data model
Write queries to correct, reformat or move data
Update and maintain a repository of useful scripts
What you'll bring:
1+ years of experience with SQL Server 2008/2012/2014/2016
Strong communication skills
Basic knowledge and experience in T-SQL
Basic understanding of database and data model concepts
Experience in C# or Java is a plus
Strong analytical and critical thinking skills.
Able to identify relationships within databases and make infer the developers intent based on structure and values
Ability to work effectively within a team environment with tight deadlines and high expectations
When you will work: Mon-Fri 8Pm - 5Am (Armenia)
Be Human With Us:
Being human isn’t about checking every box on a list. It’s about the experiences we have, people we meet, and the perspectives we share. So, if you have the skills but are hesitant to apply because of your background, apply anyway. We need amazing people like you to help us challenge the conventional and think differently about the problems that we’re solving. We’re in this together. Come be human, with us.
Use of AI Technology:
We use technology, including automated and AI-assisted tools, to support certain aspects of our recruitment process. These tools are designed to improve efficiency and enhance the candidate experience. AI tools are not used to make hiring decisions; all hiring decisions are made by our hiring teams.
What We Offer:
When you join our team, you’re not just accepting a job. You’re making a career move. Here’s how we’ll support you in doing some of the most impactful work of your career:
Flextime, recognition, and support for autonomous work:
Flexible time off with ample learning and development opportunities to continue growing your career. We offer a comprehensive onboarding program, leadership training for Titans at all levels, and other programs and events. Great work is rewarded through Bonusly, peer-nominated awards, and more.
Holistic health and wellness benefits:
Company-paid medical, dental, and vision (available to employees and their dependents day 1), parent and siblings’ insurance, wellness benefit, office massage, etc.
Support for Titans at all stages of life
: Parental leave and support, financial planning tools, Employee Assistance Program services, and more.
At ServiceTitan, we celebrate individuality and uniqueness. We believe that the convergence of fresh perspectives and experiences from all walks of life is what makes our product and culture so great. We strongly encourage people from underrepresented groups to apply. We do not discriminate against employees based on race, color, religion, sex, national origin, gender identity or expression, age, disability, pregnancy (including childbirth, breastfeeding, or related medical condition), genetic information, protected military or veteran status, sexual orientation, or any other characteristic protected by applicable federal, state or local laws."
servicetitan,https://servicetitan.wd1.myworkdayjobs.com/ServiceTitan/job/Yerevan-Armenia/Senior-Manager--Software-Engineering_JR111933,Staff Site Reliability Engineer(Database),ServiceTitan,"Yerevan, Armenia",,"locations
Yerevan, Armenia
time type
Full time
posted on
Posted 10 Days Ago
job requisition id
JR111933
The Staff Site Reliability Engineer will be a key player in managing, optimizing, and ensuring the reliability and scalability of our SQL Server and PostgreSQL databases both in the cloud and on-premises. The ideal candidate will have extensive experience with Azure and AWS platforms, with a strong preference for Azure expertise. You will work closely with our development and operations teams to drive improvements in database performance, automate processes, and implement robust backup and recovery procedures.
What you'll do:
Own the architecture, design, deployment, and lifecycle management of
SQL Server and PostgreSQL
databases across Azure, AWS, and on-prem environments.
Lead database design reviews, schema governance, indexing strategy, and query optimization to ensure performance and scalability.
Manage database security, including access controls, encryption (at rest and in transit), auditing, and compliance best practices.
Design and maintain
high availability (HA)
and
disaster recovery (DR)
architectures (Always On, replication, failover clusters, logical/physical replication, etc.), defining and enforcing RTO/RPO objectives.
Implement and manage backup strategies, validation testing, and recovery procedures.
Perform proactive database performance tuning, capacity planning, and workload optimization for mission-critical systems.
Own patching, upgrades, migrations (cloud/on-prem), and version lifecycle management.
Develop automation for DBA operations (provisioning, patching, backups, health checks, failover testing) using scripting (PowerShell, Bash, Python) and Infrastructure as Code.
Collaborate with engineering teams to optimize data models, troubleshoot production incidents, and resolve performance bottlenecks.
Establish database monitoring standards and implement observability solutions using tools such as Datadog, Grafana, ELK, and Prometheus.
Participate in incident response, root cause analysis (RCA), and postmortem improvements related to database systems.
Contribute to CI/CD processes for database deployments, schema changes, and migration pipelines.
Define and document database operational standards, runbooks, and best practices.
What you'll need:
Deep expertise in: Performance tuning (query plans, indexing strategies, locking/blocking analysis, deadlock resolution): High availability and disaster recovery configurations; Backup/restore strategies and validation; Database security and hardening
Strong experience operating databases in Azure and AWS, including managed services (Azure SQL, RDS, etc.) and self-managed deployments.
Proven experience with database migrations (on-prem to cloud, version upgrades, cross-platform migrations).
Strong scripting skills (PowerShell, Bash, Python) to automate DBA workflows.
Experience implementing monitoring, alerting, and observability for database systems.
Solid understanding of reliability engineering principles (SLIs/SLOs) as they apply to database systems.
Experience with Infrastructure as Code  and containerized database environments (Kubernetes, Docker) is a plus.
Familiarity with CI/CD pipelines for database schema deployments (GitHub Actions, Azure DevOps, TeamCity, etc.).
Strong troubleshooting skills, attention to detail, and ability to manage high-impact production systems.
When you will work: Mon-Fri Flexible (Armenia)
Be Human With Us:
Being human isn’t about checking every box on a list. It’s about the experiences we have, people we meet, and the perspectives we share. So, if you have the skills but are hesitant to apply because of your background, apply anyway. We need amazing people like you to help us challenge the conventional and think differently about the problems that we’re solving. We’re in this together. Come be human, with us.
Use of AI Technology:
We use technology, including automated and AI-assisted tools, to support certain aspects of our recruitment process. These tools are designed to improve efficiency and enhance the candidate experience. AI tools are not used to make hiring decisions; all hiring decisions are made by our hiring teams.
What We Offer:
When you join our team, you’re not just accepting a job. You’re making a career move. Here’s how we’ll support you in doing some of the most impactful work of your career:
Flextime, recognition, and support for autonomous work:
Flexible time off with ample learning and development opportunities to continue growing your career. We offer a comprehensive onboarding program, leadership training for Titans at all levels, and other programs and events. Great work is rewarded through Bonusly, peer-nominated awards, and more.
Holistic health and wellness benefits:
Company-paid medical, dental, and vision (available to employees and their dependents day 1), parent and siblings’ insurance, wellness benefit, office massage, etc.
Support for Titans at all stages of life
: Parental leave and support, financial planning tools, Employee Assistance Program services, and more.
At ServiceTitan, we celebrate individuality and uniqueness. We believe that the convergence of fresh perspectives and experiences from all walks of life is what makes our product and culture so great. We strongly encourage people from underrepresented groups to apply. We do not discriminate against employees based on race, color, religion, sex, national origin, gender identity or expression, age, disability, pregnancy (including childbirth, breastfeeding, or related medical condition), genetic information, protected military or veteran status, sexual orientation, or any other characteristic protected by applicable federal, state or local laws."
